Unnamed: 0,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,target_value,target_id,is_home,current_age,freq,target_value_binary,stratify_col
22994,452472,2015-11-26 09:30:00,19,0,1965,3.0,1,1,1,0,0,0,1,9,0,0.0,0.0,6595,1,37,20.0,1,False,18.068493150684933,164,1,452472_1
22413,581379,2022-01-22 20:00:00,4,4,199,3.0,2,0,1,0,0,0,1,9,2,0.0,0.0,10300,2,1,0.0,6,True,28.21917808219178,16534,0,581379_6
2679,633660,2022-12-16 01:30:00,16,16,3413,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8669,2,187,40.0,1,True,23.75068493150685,64,1,633660_1
20532,307808,2019-10-22 10:10:00,27,27,2714,3.0,1,0,1,0,0,0,1,7,0,0.0,0.0,11337,1,4083,1.0,6,True,31.06027397260274,7446,0,307808_6
25335,1156468,2021-08-21 07:30:00,131,131,3491,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11939,3,204,0.0,1,True,32.70958904109589,16534,0,1156468_1
23639,42639,2010-05-02 17:30:00,7,0,1697,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,11019,6,2,33.0,1,False,30.18904109589041,83,1,42639_1
4013,1267514,2021-06-25 14:00:00,5615,0,3548,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,10846,2,188,22.0,1,False,29.715068493150685,175,1,1267514_1
19920,49764,2012-08-07 13:30:00,8,8,2503,3.0,3,0,1,0,0,0,1,0,2,0.0,0.0,9198,5,6,31.0,1,True,25.2,92,1,49764_1
6967,800675,2022-08-28 06:00:00,32,26,700,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,11280,8,26,0.0,4,False,30.90410958904109,16534,0,800675_4
22046,25446,2018-06-16 15:00:00,30,0,1123,3.0,1,1,1,0,0,0,1,7,2,5.11,0.0,12481,2,29,33.0,1,False,34.1945205479452,83,1,25446_1
3816,1274033,2022-05-11 10:00:00,18,0,1870,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,6164,3,126,0.0,1,False,16.887671232876713,16534,0,1274033_1
22940,24611,2018-08-22 15:00:00,29,29,1801,3.0,2,0,1,0,0,0,1,3,0,0.0,0.0,12403,3,40,2.0,6,True,33.98082191780822,4001,0,24611_6
24635,56194,2009-06-06 17:00:00,25,0,34,3.0,3,1,1,0,0,0,1,6,0,0.0,0.0,7383,1,6,15.0,1,False,20.22739726027397,225,0,56194_1
18417,233712,2015-07-12 09:00:00,15,0,237,3.0,1,1,1,0,0,0,1,6,0,0.0,0.0,11457,2,27,0.0,6,False,31.389041095890413,16534,0,233712_6
1262,316102,2021-10-27 14:00:00,28,0,1965,3.0,3,1,1,0,0,0,1,7,2,0.0,0.0,13759,1,30,23.0,1,False,37.6958904109589,130,1,316102_1
25570,318334,2012-03-14 10:00:00,40,0,2439,3.0,1,1,1,0,0,0,1,7,2,0.0,0.0,10104,4,15,26.0,1,False,27.68219178082192,128,1,318334_1
21081,317273,2012-10-04 13:30:00,7,8,1004,3.0,3,0,1,0,0,0,1,5,2,0.0,0.0,8167,6,8,29.0,1,False,22.375342465753423,82,1,317273_1
5727,625960,2021-03-03 06:00:00,5,5,1166,3.0,3,0,1,0,0,0,1,1,2,0.0,0.0,9560,9,2,11.0,1,True,26.19178082191781,282,0,625960_1
16931,249866,2022-10-26 04:00:00,1,0,61,3.0,2,1,1,0,9,0,1,6,2,6.05,0.0,12349,2,29,0.0,6,False,33.83287671232877,16534,0,249866_6
16709,1283119,2021-10-17 07:15:00,194,0,3439,3.0,1,1,1,0,0,0,1,4,2,0.0,0.0,15270,2,159,20.0,1,False,41.83561643835616,164,1,1283119_1
8657,595921,2021-10-07 05:00:00,29,27,2569,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,8206,5,27,0.0,6,False,22.48219178082192,16534,0,595921_6
16431,419873,2018-06-05 14:30:00,40,0,3416,3.0,3,1,1,0,0,0,1,9,2,5.03,0.0,11469,1,25,24.0,1,False,31.421917808219177,150,1,419873_1
27366,461281,2015-07-25 09:00:00,30,0,974,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,10146,6,19,1.0,6,False,27.797260273972604,7446,0,461281_6
21221,24609,2018-06-17 15:00:00,29,0,1123,3.0,1,1,1,0,0,0,1,9,2,5.1,0.0,11820,5,30,20.0,1,False,32.38356164383562,164,1,24609_1
18915,429738,2019-10-09 13:30:00,8,7,545,3.0,3,0,1,0,0,0,1,1,12,5.06,0.0,10348,9,7,0.0,2,False,28.350684931506848,16534,0,429738_2
18348,604302,2021-07-12 23:30:00,4,4,1697,3.0,3,0,1,0,0,0,1,9,0,0.0,0.0,9415,4,2,1.0,6,True,25.794520547945204,7446,0,604302_6
9690,596416,2022-02-22 06:00:00,35,0,3389,3.0,1,1,1,0,0,0,1,8,5,0.0,0.0,9817,5,17,1.0,2,False,26.895890410958906,7446,0,596416_2
1403,951781,2022-10-19 08:00:00,9,0,905,3.0,3,1,1,0,0,0,1,7,0,0.0,0.0,8035,6,4,2.0,1,False,22.013698630136982,4001,0,951781_1
16935,249866,2014-01-29 08:35:00,1,2,905,3.0,3,0,1,0,0,0,1,6,2,6.05,0.0,9157,1,2,22.0,1,False,25.087671232876712,175,1,249866_1
15150,938959,2022-10-19 08:00:00,9,0,905,3.0,3,1,1,0,0,0,1,0,2,0.0,0.0,8080,1,4,27.0,1,False,22.136986301369863,99,1,938959_1
96,541224,2021-09-02 14:00:00,9,29,1801,3.0,1,0,1,0,0,0,1,0,2,0.0,0.0,9705,9,29,24.0,1,False,26.58904109589041,150,1,541224_1
8832,659081,2021-10-19 10:00:00,30,0,3389,3.0,1,1,1,0,0,0,1,1,7,0.0,0.0,9213,8,20,1.0,2,False,25.24109589041096,7446,0,659081_2
9973,520281,2021-05-22 12:30:00,161,126,3545,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,9385,1,126,47.0,1,False,25.71232876712329,42,1,520281_1
22250,300628,2021-09-10 13:30:00,8,8,1004,3.0,3,0,1,0,0,0,1,9,2,5.09,0.0,11619,2,3,2.0,6,True,31.832876712328765,4001,0,300628_6
21775,603410,2018-11-23 07:50:00,2,2,61,3.0,3,0,1,0,0,0,1,9,2,0.0,0.0,8747,6,6,32.0,1,True,23.964383561643835,66,1,603410_1
21870,41434,2018-11-02 16:00:00,7,0,2439,3.0,3,1,1,0,0,0,1,0,2,0.0,0.0,13895,4,5,34.0,1,False,38.06849315068493,77,1,41434_1
6309,1151338,2022-12-19 07:30:00,34,0,3439,3.0,1,1,1,0,0,0,1,1,8,0.0,0.0,11936,10,211,1.0,2,False,32.701369863013696,7446,0,1151338_2
22657,518097,2017-01-18 15:00:00,15,0,2439,3.0,3,1,1,0,0,0,1,1,2,0.0,0.0,10004,10,19,0.0,4,False,27.40821917808219,16534,0,518097_4
24373,444135,2013-11-06 07:30:00,25,25,2025,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,8129,8,5,24.0,1,True,22.27123287671233,150,1,444135_1
23765,8291,2014-11-09 08:35:00,2,2,1803,3.0,3,0,1,0,0,0,1,5,2,1.87,0.0,11406,6,3,4.0,4,True,31.24931506849315,1209,0,8291_4
17683,253802,2020-01-26 06:50:00,6,5,283,3.0,3,0,1,0,0,0,1,7,2,0.0,0.0,11404,3,5,1.0,4,False,31.24383561643836,7446,0,253802_4
5459,307756,2019-10-27 10:10:00,37,0,1965,3.0,1,1,1,0,0,0,1,3,2,0.0,0.0,11193,1,4083,29.0,1,False,30.66575342465753,82,1,307756_1
15839,1048891,2022-07-14 11:30:00,23,0,459,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,8110,7,4083,0.0,4,False,22.21917808219178,16534,0,1048891_4
5455,307756,2021-10-19 14:00:00,37,37,3389,3.0,3,0,1,0,0,0,1,3,2,0.0,0.0,11916,2,25,40.0,1,True,32.64657534246575,64,1,307756_1
18962,1059925,2020-02-24 06:00:00,19,16,2072,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8134,9,16,1.0,1,False,22.284931506849315,7446,0,1059925_1
16967,1036191,2022-10-20 04:00:00,15,0,564,3.0,2,1,1,0,0,0,1,4,2,0.0,0.0,8375,3,8,1.0,4,False,22.945205479452056,7446,0,1036191_4
14150,524049,2019-02-21 13:00:00,40,0,3416,3.0,1,1,1,0,0,0,1,5,0,0.0,0.0,9489,7,29,40.0,1,False,25.997260273972604,64,1,524049_1
81,541224,2022-07-17 11:30:00,9,9,261,3.0,1,0,1,0,0,0,1,0,6,0.0,0.0,10023,9,15,1.0,2,True,27.46027397260274,7446,0,541224_2
4522,794749,2021-10-25 06:00:00,154,0,2927,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9123,2,38,37.0,1,False,24.994520547945207,66,1,794749_1
26711,670025,2020-11-29 01:00:00,4,5,2524,3.0,1,0,1,0,0,0,1,7,0,0.0,0.0,8739,3,5,25.0,1,False,23.942465753424656,130,1,670025_1
21886,41434,2015-11-27 16:00:00,7,0,2439,3.0,3,1,1,0,0,0,1,0,2,0.0,0.0,12824,3,1,1.0,6,False,35.134246575342466,7446,0,41434_6
9153,348034,2019-11-01 10:10:00,29,0,2439,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,9963,9,15,1.0,6,False,27.295890410958904,7446,0,348034_6
8052,348056,2022-07-07 17:30:00,4,4,1986,3.0,1,0,1,0,0,0,1,4,0,0.0,0.0,10894,2,25,55.0,1,True,29.846575342465755,31,1,348056_1
15421,465793,2022-11-01 04:00:00,8,0,209,3.0,1,1,1,0,0,0,1,0,2,5.08,0.0,11379,3,40,66.0,1,False,31.175342465753424,25,1,465793_1
6215,502714,2020-11-27 06:00:00,5,5,283,3.0,3,0,1,0,9,0,1,2,0,0.0,0.0,10523,7,4,31.0,1,True,28.83013698630137,92,1,502714_1
20029,505120,2021-08-07 12:00:00,2,25,2025,3.0,3,0,1,0,0,0,1,1,0,0.0,0.0,10159,8,25,27.0,1,False,27.832876712328765,99,1,505120_1
13336,226492,2018-01-28 06:00:00,5,5,2524,3.0,3,0,1,0,0,0,1,6,2,0.0,0.0,11443,1,7,4.0,6,True,31.350684931506848,1209,0,226492_6
24152,24728,2008-08-02 08:30:00,26,0,1409,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,13553,4,15,37.0,1,False,37.131506849315066,66,1,24728_1
17386,319750,2022-12-18 01:30:00,187,0,3413,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,12498,1,108,10.0,1,False,34.24109589041096,304,0,319750_1
24584,28763,2012-09-30 14:00:00,6,0,1004,3.0,3,1,1,0,0,0,1,7,0,0.0,0.0,11309,1,7,0.0,4,False,30.983561643835618,16534,0,28763_4
8058,820351,2020-03-06 13:30:00,4,8,2503,3.0,3,0,1,0,0,0,1,5,2,0.0,0.0,9723,4,8,17.0,1,False,26.638356164383563,185,0,820351_1
24704,20431,2012-02-23 16:00:00,1,0,2439,3.0,3,1,1,0,0,0,1,1,2,6.0,0.0,12024,8,7,2.0,1,False,32.942465753424656,4001,0,20431_1
26585,1273277,2022-06-10 14:00:00,204,0,3562,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,11781,1,41,22.0,1,False,32.276712328767125,175,1,1273277_1
10102,520142,2022-07-10 08:00:00,161,126,3545,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,9799,4,126,44.0,1,False,26.846575342465755,48,1,520142_1
24680,230855,2010-05-06 13:30:00,1,0,199,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,8195,2,7,25.0,1,False,22.45205479452055,130,1,230855_1
13324,226492,2012-02-22 06:00:00,5,5,283,3.0,3,0,1,0,0,0,1,6,2,0.0,0.0,9276,2,3,26.0,1,True,25.413698630136988,128,1,226492_1
16307,51880,2017-12-29 02:00:00,4,5,2480,3.0,1,0,1,0,0,0,1,0,0,0.0,0.0,13979,2,5,12.0,1,False,38.298630136986304,266,0,51880_1
10217,1046717,2021-10-06 07:00:00,147,125,3572,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,7893,3,125,33.0,1,False,21.624657534246577,83,1,1046717_1
22471,10617,2010-05-08 17:30:00,1,0,199,3.0,1,1,1,0,0,0,1,1,6,6.05,0.0,8719,10,3,2.0,2,False,23.887671232876716,4001,0,10617_2
15304,495964,2019-09-27 11:30:00,9,0,2474,3.0,3,1,1,0,0,0,1,5,0,0.0,0.0,9296,6,32,41.0,1,False,25.46849315068493,63,1,495964_1
1969,1204627,2021-08-21 08:00:00,18,185,3567,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,12035,2,185,22.0,1,False,32.97260273972603,175,1,1204627_1
12569,348148,2018-01-22 03:00:00,7,5,1166,3.0,2,0,1,0,0,0,1,0,7,0.0,0.0,8708,3,5,0.0,2,False,23.85753424657534,16534,0,348148_2
11435,1284532,2022-08-11 15:00:00,108,0,3389,3.0,3,1,1,0,0,0,1,8,2,0.0,0.0,9059,5,38,48.0,1,False,24.81917808219178,23,1,1284532_1
26362,24697,2008-08-03 11:45:00,26,0,1409,3.0,1,1,1,0,0,0,1,1,2,0.0,0.0,10827,6,17,0.0,4,False,29.663013698630134,16534,0,24697_4
23650,42639,2007-09-20 12:00:00,7,0,174,3.0,1,1,1,0,0,0,1,0,2,0.0,0.0,10064,2,25,39.0,1,False,27.572602739726022,75,1,42639_1
13385,330902,2021-09-03 10:00:00,25,25,2025,3.0,2,0,1,0,0,0,1,1,11,5.11,0.0,9494,11,5,0.0,2,True,26.01095890410959,16534,0,330902_2
7794,56025,2021-03-30 06:00:00,25,5,453,3.0,3,0,1,0,9,0,1,0,2,0.0,0.0,12838,4,5,4.0,4,False,35.172602739726024,1209,0,56025_4
13295,226492,2022-07-22 15:00:00,5,29,1409,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,13079,1,29,25.0,1,False,35.83287671232877,130,1,226492_1
3571,630174,2019-10-21 10:10:00,12,0,2569,3.0,1,1,1,0,0,0,1,4,0,0.0,0.0,8072,4,26,37.0,1,False,22.115068493150684,66,1,630174_1
598,1233044,2022-06-11 08:00:00,45,42,3601,3.0,1,0,1,0,0,0,1,8,0,0.0,0.0,12264,5,42,57.0,1,False,33.6,33,1,1233044_1
11050,1156472,2021-05-21 08:00:00,126,126,3545,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10310,3,161,0.0,6,True,28.246575342465757,16534,0,1156472_6
1279,316102,2022-05-17 11:00:00,28,9,261,3.0,1,0,1,0,0,0,1,7,2,0.0,0.0,13961,1,9,25.0,1,False,38.24931506849315,130,1,316102_1
7150,420490,2021-04-05 12:30:00,34,28,1695,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,10098,11,28,0.0,4,False,27.66575342465753,16534,0,420490_4
9921,538506,2021-04-01 06:00:00,25,5,283,3.0,3,0,1,0,0,0,1,1,0,0.0,0.0,9495,9,5,1.0,4,False,26.013698630136982,7446,0,538506_4
5459,307756,2019-10-27 10:10:00,37,0,1965,3.0,1,1,1,0,0,0,1,3,2,0.0,0.0,11193,1,4083,29.0,1,False,30.66575342465753,82,1,307756_1
3795,1156724,2021-08-21 08:00:00,18,185,3567,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8169,6,185,1.0,6,False,22.38082191780822,7446,0,1156724_6
17617,34102,2018-11-21 07:50:00,6,2,209,3.0,2,0,1,0,9,0,1,7,2,0.0,0.0,11528,1,2,0.0,6,False,31.583561643835612,16534,0,34102_6
4921,429809,2022-08-21 15:30:00,38,0,3389,3.0,3,1,1,0,0,0,1,0,2,6.02,0.0,11017,1,27,34.0,1,False,30.183561643835617,77,1,429809_1
18634,25490,2018-06-16 15:00:00,30,0,1123,3.0,1,1,1,0,0,0,1,7,2,0.0,0.0,11397,3,29,29.0,1,False,31.22465753424657,82,1,25490_1
9472,1153719,2022-07-24 13:00:00,33,0,3491,3.0,1,1,1,0,0,0,1,8,8,0.0,0.0,6598,4,126,1.0,2,False,18.076712328767123,7446,0,1153719_2
1401,951781,2021-09-15 13:00:00,9,30,237,3.0,1,0,1,0,0,0,1,7,0,0.0,0.0,7636,6,30,45.0,1,False,20.92054794520548,38,1,951781_1
2185,526440,2022-05-01 08:00:00,1094,200,3516,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9397,1,200,28.0,1,False,25.745205479452054,123,1,526440_1
17214,47850,2017-01-15 10:00:00,15,0,1965,3.0,1,1,1,0,0,0,1,2,2,0.0,0.0,11703,5,37,35.0,1,False,32.06301369863014,72,1,47850_1
11183,585615,2022-12-02 07:30:00,171,0,3571,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,9518,2,135,1.0,6,False,26.076712328767123,7446,0,585615_6
5402,633445,2022-11-19 12:00:00,154,0,3389,3.0,2,1,1,0,0,0,1,8,2,0.0,0.0,9621,5,17,20.0,1,False,26.35890410958904,164,1,633445_1
24011,9310,2014-02-02 08:35:00,1,2,1803,3.0,3,0,1,0,0,0,1,0,2,6.0,0.0,10566,8,2,1.0,6,False,28.947945205479453,7446,0,9310_6
14339,55870,2022-07-14 11:30:00,9,9,261,3.0,1,0,1,0,0,0,1,5,7,0.0,0.0,13075,3,11,1.0,2,True,35.821917808219176,7446,0,55870_2
25532,4578,2010-07-06 16:00:00,2,0,164,3.0,1,1,1,0,0,0,1,5,2,1.78,0.0,10687,2,7,30.0,1,False,29.27945205479452,73,1,4578_1
25258,55805,2010-05-03 13:30:00,9,0,1986,3.0,1,1,1,0,1,0,1,9,2,5.05,0.0,9851,2,8,0.0,6,False,26.98904109589041,16534,0,55805_6
13750,293031,2013-09-30 16:00:00,26,0,848,3.0,3,1,1,0,0,0,1,1,2,0.0,0.0,9402,11,40,1.0,6,False,25.75890410958904,7446,0,293031_6
19304,387120,2021-10-24 10:10:00,164,187,2927,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,11803,2,187,0.0,6,False,32.33698630136986,16534,0,387120_6
20651,326434,2018-02-16 06:00:00,2,5,283,3.0,3,0,1,0,0,0,1,9,0,0.0,0.0,9670,7,5,0.0,4,False,26.493150684931507,16534,0,326434_4
19212,348129,2019-10-25 15:30:00,17,0,1965,3.0,3,1,1,0,0,0,1,7,3,0.0,0.0,9288,3,37,0.0,2,False,25.446575342465756,16534,0,348129_2
6017,297433,2017-06-21 17:30:00,1,1,1184,3.0,3,0,1,0,0,0,1,9,2,0.0,0.0,10130,3,3,60.0,1,True,27.753424657534246,26,1,297433_1
20304,53116,2021-03-07 22:00:00,4,4,1675,3.0,3,0,1,0,0,0,1,7,2,0.0,0.0,13190,1,8,26.0,1,True,36.136986301369866,128,1,53116_1
22570,37004,2012-09-29 10:00:00,5,0,2503,3.0,2,1,1,0,0,0,1,0,14,0.0,0.0,11649,6,1,0.0,2,False,31.915068493150685,16534,0,37004_2
6790,1286455,2022-09-21 15:00:00,211,0,311,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,8128,2,116,2.0,4,False,22.26849315068493,4001,0,1286455_4
15465,671805,2015-07-09 09:00:00,30,30,237,3.0,1,0,1,0,0,0,1,6,0,0.0,0.0,8173,1,27,62.0,1,True,22.39178082191781,23,1,671805_1
23078,24289,2009-06-14 12:30:00,29,0,10,3.0,1,1,1,0,0,0,1,9,0,5.07,0.0,10080,2,8,4.0,4,False,27.616438356164384,1209,0,24289_4
17338,24598,2017-06-23 16:00:00,1,1,147,3.0,2,0,1,0,0,0,1,5,0,5.09,0.0,11244,6,3,1.0,4,True,30.805479452054797,7446,0,24598_4
17474,56029,2012-07-25 14:00:00,25,15,2536,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,9209,4,15,37.0,1,False,25.23013698630137,66,1,56029_1
11432,1284532,2022-12-23 05:30:00,108,16,3413,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,9193,5,16,26.0,1,False,25.186301369863013,128,1,1284532_1
22487,222354,2017-02-22 08:50:00,8,2,131,3.0,3,0,1,0,0,0,1,0,0,5.11,0.0,11403,5,2,35.0,1,False,31.24109589041096,72,1,222354_1
26877,342619,2022-09-09 14:00:00,8,0,2439,3.0,3,1,1,0,0,0,1,7,0,0.0,0.0,11278,5,7,24.0,1,False,30.898630136986306,150,1,342619_1
5172,302845,2022-03-29 06:45:00,20,0,1939,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,11853,4,16,56.0,1,False,32.47397260273973,28,1,302845_1
5352,539304,2016-02-19 13:30:00,19,0,1844,3.0,3,1,1,0,0,0,1,3,2,0.0,0.0,8811,3,37,7.0,6,False,24.13972602739726,501,0,539304_6
21249,24609,2018-08-20 15:00:00,29,29,1801,3.0,2,0,1,0,0,0,1,9,2,5.1,0.0,11884,5,40,34.0,1,True,32.558904109589044,77,1,24609_1
21938,55814,2006-11-28 07:30:00,9,25,1930,3.0,1,0,1,0,0,0,1,9,2,0.0,0.0,7600,1,25,5.0,1,False,20.82191780821918,913,0,55814_1
15913,436677,2017-01-03 06:00:00,25,5,453,3.0,3,0,1,0,0,0,1,5,8,5.1,0.0,8713,5,5,0.0,2,False,23.87123287671233,16534,0,436677_2
14019,291844,2021-11-17 11:45:00,26,0,3571,3.0,1,1,1,0,0,0,1,6,2,0.0,0.0,12381,2,211,47.0,1,False,33.92054794520548,42,1,291844_1
20315,53116,2021-03-05 22:00:00,4,4,1675,3.0,3,0,1,0,0,0,1,7,2,0.0,0.0,13188,1,8,2.0,4,True,36.131506849315066,4001,0,53116_4
20994,1005369,2017-01-18 10:00:00,29,27,2439,3.0,1,0,1,0,0,0,1,1,4,0.0,0.0,7831,9,27,2.0,2,False,21.454794520547942,4001,0,1005369_2
9884,935995,2022-07-31 11:00:00,25,9,260,3.0,1,0,1,0,0,0,1,0,0,0.0,0.0,8348,4,9,30.0,1,False,22.87123287671233,73,1,935995_1
27816,554063,2021-10-27 06:00:00,108,0,2927,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,15570,5,164,23.0,1,False,42.65753424657535,130,1,554063_1
21861,42639,2016-01-17 06:00:00,7,5,504,3.0,2,0,1,0,0,0,1,0,9,0.0,0.0,13105,6,5,0.0,2,False,35.9041095890411,16534,0,42639_2
1436,1198946,2022-07-13 08:00:00,188,0,3602,3.0,1,1,1,0,0,0,1,8,2,0.0,0.0,14734,1,125,0.0,4,False,40.367123287671234,16534,0,1198946_4
18267,1233053,2022-06-24 14:00:00,114,114,3548,3.0,1,0,1,0,0,0,1,8,2,0.0,0.0,8859,2,5615,43.0,1,True,24.27123287671233,47,1,1233053_1
25543,4578,2010-02-28 05:00:00,2,5,152,3.0,3,0,1,0,0,0,1,5,2,1.78,0.0,10559,3,5,67.0,1,False,28.92876712328767,18,1,4578_1
19298,670035,2020-03-06 13:30:00,4,8,2503,3.0,3,0,1,0,0,0,1,7,2,0.0,0.0,9212,2,8,43.0,1,False,25.23835616438356,47,1,670035_1
5163,302845,2022-03-28 06:45:00,20,32,1939,3.0,1,0,1,0,0,0,1,6,2,0.0,0.0,11852,1,32,1.0,4,False,32.47123287671233,7446,0,302845_4
19993,43590,2015-11-26 16:00:00,7,0,2439,3.0,3,1,1,0,0,0,1,1,2,0.0,0.0,11108,10,1,21.0,1,False,30.432876712328767,148,1,43590_1
193,25913,2017-01-14 15:00:00,40,0,1965,3.0,3,1,1,0,0,0,1,0,2,0.0,0.0,11701,5,29,26.0,1,False,32.057534246575344,128,1,25913_1
6352,662973,2019-11-05 01:00:00,1,5,2480,3.0,1,0,1,0,0,0,1,0,0,0.0,0.0,7825,6,5,0.0,4,False,21.438356164383563,16534,0,662973_4
5301,384525,2019-10-22 10:10:00,27,27,2714,3.0,1,0,1,0,0,0,1,1,2,0.0,0.0,11107,11,4083,0.0,6,True,30.43013698630137,16534,0,384525_6
24594,36084,2009-06-16 16:30:00,6,0,34,3.0,2,1,1,0,0,0,1,5,0,0.0,0.0,10048,4,3,25.0,1,False,27.528767123287672,130,1,36084_1
25390,461281,2012-03-13 10:00:00,30,0,2569,3.0,1,1,1,0,0,0,1,6,3,0.0,0.0,8917,6,26,1.0,2,False,24.43013698630137,7446,0,461281_2
25258,55805,2010-05-03 13:30:00,9,0,1986,3.0,1,1,1,0,1,0,1,9,2,5.05,0.0,9851,2,8,0.0,4,False,26.98904109589041,16534,0,55805_4
13264,716733,2022-10-02 14:30:00,7,7,545,3.0,3,0,1,0,0,0,1,5,0,0.0,0.0,10099,5,1,27.0,1,True,27.66849315068493,99,1,716733_1
1661,1198883,2022-07-31 08:00:00,126,0,3602,3.0,1,1,1,0,0,0,1,8,0,0.0,0.0,9170,1,114,7.0,1,False,25.12328767123288,501,0,1198883_1
