,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,days_extended,actual_days,position_id,style_id,current_age_in_days,batting_order,opponent_team_id,mt,inns,rn,fo,si,ft,hn,bf,dk,times_not_out,hs,bta,btsr,team1_id,team2_id,is_home,followon,current_age,rain_rule,country_id,opposition_mt,opposition_inns,opposition_rn,opposition_fo,opposition_si,opposition_ft,opposition_hn,opposition_bf,opposition_dk,opposition_times_not_out,opposition_hs,opposition_bta,opposition_btsr,host_mt,host_inns,host_rn,host_fo,host_si,host_ft,host_hn,host_bf,host_dk,host_times_not_out,host_hs,host_bta,host_btsr,batting_positionval1_mt,batting_positionval1_inns,batting_positionval1_rn,batting_positionval1_fo,batting_positionval1_si,batting_positionval1_ft,batting_positionval1_hn,batting_positionval1_bf,batting_positionval1_dk,batting_positionval1_times_not_out,batting_positionval1_hs,batting_positionval1_bta,batting_positionval1_btsr,target_id
17,430246,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,1,16,12204,5,3,72,14,77,8,0,0,0,141,1,5,18,8.55,54.6,3,6,FALSE,0,33.43561644,0,3,10,1,2,0,0,0,0,6,0,0,2,2,33.33,9,1,2,0,0,0,0,6,0,0,2,2,33.33,,,,,,,,,,,,,,1
18,1060380,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,3,16,9820,6,3,4,4,106,14,0,1,0,145,0,0,71,26.5,73.1,3,6,FALSE,0,26.90410959,0,3,1,1,19,1,0,0,0,42,0,0,19,19,45.23,,,,,,,,,,,,,,,,,,,,,,,,,,,1
19,559235,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,1,6,10599,7,3,96,35,179,14,0,0,0,315,3,18,19,10.52,56.82,3,6,FALSE,0,29.03835616,0,3,10,3,2,0,0,0,0,5,1,2,2,2,40,6,2,2,0,0,0,0,4,0,2,2,,50,,,,,,,,,,,,,,1
20,926851,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,1,16,11027,8,3,3,1,6,1,0,0,0,7,0,0,6,6,85.71,3,6,FALSE,0,30.2109589,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
21,554691,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,2,6,10927,9,3,54,34,481,21,24,2,0,473,3,10,64,20.04,101.69,3,6,FALSE,0,29.9369863,0,3,4,4,37,0,2,0,0,50,0,2,15,18.5,74,,,,,,,,,,,,,,4,4,20,2,0,0,0,24,0,1,17,6.66,83.33,1
22,823703,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,7,16,11160,10,3,0,,,,,,,,,,,,,3,6,FALSE,0,30.57534247,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
23,1151288,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,7,6,8102,11,3,0,,,,,,,,,,,,,3,6,FALSE,0,22.19726027,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
24,425943,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,9,16,10632,12,3,13,12,390,27,19,3,0,375,0,5,86,55.71,104,3,6,FALSE,0,29.12876712,0,3,3,3,118,10,4,1,0,103,0,3,86,,114.56,,,,,,,,,,,,,,,,,,,,,,,,,,,1
25,723105,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,5,6,9566,13,3,0,,,,,,,,,,,,,3,6,FALSE,0,26.20821918,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
26,1170265,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,4,6,7713,14,3,1,1,5,1,0,0,0,9,0,0,5,5,55.55,3,6,FALSE,0,21.13150685,0,3,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
27,719715,12/21/23 11:00,6,0,1031,2,2,0,1,0,1,2,6,8843,15,3,18,10,251,18,7,1,0,302,0,1,51,27.88,83.11,3,6,FALSE,0,24.22739726,0,3,2,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,1
