,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,days_extended,actual_days,position_id,style_id,current_age_in_days,batting_order,opponent_team_id,mt,inns,rn,fo,si,ft,hn,bf,dk,times_not_out,hs,bta,btsr,team1_id,team2_id,is_home,followon,current_age,rain_rule,country_id,opposition_mt,opposition_inns,opposition_rn,opposition_fo,opposition_si,opposition_ft,opposition_hn,opposition_bf,opposition_dk,opposition_times_not_out,opposition_hs,opposition_bta,opposition_btsr,host_mt,host_inns,host_rn,host_fo,host_si,host_ft,host_hn,host_bf,host_dk,host_times_not_out,host_hs,host_bta,host_btsr,batting_positionval1_mt,batting_positionval1_inns,batting_positionval1_rn,batting_positionval1_fo,batting_positionval1_si,batting_positionval1_ft,batting_positionval1_hn,batting_positionval1_bf,batting_positionval1_dk,batting_positionval1_times_not_out,batting_positionval1_hs,batting_positionval1_bta,batting_positionval1_btsr,target_id
15,348144,11/4/23 5:00,7,0,683,2,1,0,1,0,1,3,16,10612,1,5,115,112,5625,508,58,31,19,6347,4,12,158,56.25,88.62,5,7,FALSE,0,29.073972602739726,0,6,19,19,840,76,7,7,2,1012,2,1,107,46.66,83,7,7,216,20,2,3,0,278,0,0,74,30.85,77.69,,,,,,,,,,,,,,1
16,922941,11/4/23 5:00,7,0,683,2,1,0,1,0,1,7,16,8750,2,5,10,10,412,38,12,4,1,460,0,0,113,41.2,89.56,5,7,FALSE,0,23.972602739726028,0,6,2,2,26,0,1,0,0,37,0,0,19,13,70.27,6,6,332,35,9,3,1,349,0,0,113,55.33,95.12,,,,,,,,,,,,,,1
17,623977,11/4/23 5:00,7,0,683,2,1,0,1,0,1,0,16,10938,3,5,19,16,436,38,8,3,0,452,0,5,58,39.63,96.46,5,7,FALSE,0,29.96712328767123,0,6,8,7,236,20,5,2,0,217,0,1,58,39.33,108.75,1,,,,,,,,,,,,,,,,,,,,,,,,,,1
18,512191,11/4/23 5:00,7,0,683,2,1,0,1,0,1,6,6,12261,4,5,80,79,3365,383,63,16,10,3647,6,5,210,45.47,92.26,5,7,FALSE,0,33.59178082191781,0,6,16,16,833,93,13,5,3,933,1,2,180,59.5,89.28,2,2,93,6,7,1,0,89,0,0,81,46.5,104.49,,,,,,,,,,,,,,1
19,1161606,11/4/23 5:00,7,0,683,2,1,0,1,0,1,1,16,10954,5,5,35,14,33,3,1,0,0,67,1,7,16,4.71,49.25,5,7,FALSE,0,30.01095890410959,0,6,7,3,2,0,0,0,0,13,1,1,1,1,15.38,7,4,18,2,1,0,0,22,0,2,16,9,81.81,,,,,,,,,,,,,,1
20,681305,11/4/23 5:00,7,0,683,2,1,0,1,0,1,1,16,10717,6,5,65,38,383,28,24,2,0,327,4,11,59,14.18,117.12,5,7,FALSE,0,29.361643835616437,0,6,7,5,71,5,4,1,0,61,0,0,51,14.2,116.39,5,3,20,4,0,0,0,28,1,0,12,6.66,71.42,1,1,4,1,0,0,0,2,0,0,4,4,200,1
21,480603,11/4/23 5:00,7,0,683,2,1,0,1,0,1,5,16,12115,7,5,26,23,611,52,20,1,1,571,0,8,109,40.73,107,5,7,FALSE,0,33.19178082191781,0,6,2,2,122,13,2,1,0,94,0,1,94,122,129.78,7,7,139,11,8,0,0,118,0,2,40,27.8,117.79,4,4,107,7,6,0,0,101,0,0,47,26.75,105.94,1
22,568276,11/4/23 5:00,7,0,683,2,1,0,1,0,1,7,6,10179,8,5,72,71,3138,253,30,20,9,3801,3,6,151,48.27,82.55,5,7,FALSE,0,27.887671232876713,0,6,9,9,262,25,2,2,0,344,0,1,90,32.75,76.16,6,6,162,23,0,1,0,180,0,0,70,27,90,,,,,,,,,,,,,,
23,348148,11/4/23 5:00,7,0,683,2,1,0,1,0,1,0,6,10820,9,5,37,28,406,27,11,1,0,458,0,6,53,18.45,88.64,5,7,FALSE,0,29.643835616438356,0,6,7,5,53,5,2,0,0,45,0,2,23,17.66,117.77,5,4,81,5,3,0,0,97,0,0,39,20.25,83.5,,,,,,,,,,,,,,
24,323389,11/4/23 5:00,7,0,683,2,1,0,1,0,1,9,16,11478,10,5,72,66,2052,178,21,13,3,2274,2,15,131,40.23,90.23,5,7,FALSE,0,31.446575342465753,0,6,9,9,359,29,3,3,0,380,0,3,77,59.83,94.47,7,7,359,36,5,1,1,363,0,2,131,71.8,98.89,,,,,,,,,,,,,,
25,1185538,11/4/23 5:00,7,0,683,2,1,0,1,0,1,2,16,8106,11,5,18,8,64,3,4,0,0,68,1,1,17,9.14,94.11,5,7,FALSE,0,22.208219178082192,0,6,6,3,23,1,1,0,0,24,0,0,10,7.66,95.83,2,1,7,0,1,0,0,9,0,0,7,7,77.77,,,,,,,,,,,,,,
26,652687,11/4/23 5:00,7,0,683,2,1,0,1,0,1,5,6,10287,12,5,13,11,288,33,1,3,0,316,0,1,68,28.8,91.13,5,7,FALSE,0,28.183561643835617,0,6,,,,,,,,,,,,,,7,6,212,26,1,2,0,209,0,0,68,35.33,101.43,,,,,,,,,,,,,,
27,922943,11/4/23 5:00,7,0,683,2,1,0,1,0,1,0,16,9162,13,5,69,43,851,50,19,4,0,990,3,11,86,26.59,85.95,5,7,FALSE,0,25.101369863013698,0,6,12,9,184,14,4,2,0,236,1,3,54,30.66,77.96,5,4,117,6,4,0,0,113,0,0,43,29.25,103.53,,,,,,,,,,,,,,
28,1072470,11/4/23 5:00,7,0,683,2,1,0,1,0,1,1,6,8612,14,5,51,28,171,14,6,0,0,216,3,17,23,15.54,79.16,5,7,FALSE,0,23.594520547945205,0,6,8,3,23,1,3,0,0,11,2,1,23,11.5,209.09,7,5,30,4,0,0,0,37,0,3,13,15,81.08,,,,,,,,,,,,,,
29,647667,11/4/23 5:00,7,0,683,2,1,0,1,0,1,1,16,10178,15,5,12,6,40,2,3,0,0,34,2,0,20,6.66,117.64,5,7,FALSE,0,27.884931506849316,0,6,6,3,38,2,3,0,0,26,0,0,20,12.66,146.15,4,1,0,0,0,0,0,3,1,0,0,0,0,,,,,,,,,,,,,,
