Unnamed: 0,player_id,start_time,player_team_id,home_team_id,ground_id,international_class_id,floodlit,neutral_match,international_valid,followon,rain_rule,days_extended,actual_days,position_id,style_id,height,weight,current_age_in_days,batting_order,opponent_team_id,mt,inns,rn,fo,si,ft,ft.1,hn,bf,dk,times_not_out,hs,bta,btsr,country_id,target_value,target_id,is_home,current_age,opposition_mt,opposition_inns,opposition_rn,opposition_fo,opposition_si,opposition_ft,opposition_hn,opposition_bf,opposition_dk,opposition_times_not_out,opposition_hs,opposition_bta,opposition_btsr,host_mt,host_inns,host_rn,host_fo,host_si,host_ft,host_hn,host_bf,host_dk,host_times_not_out,host_hs,host_bta,host_btsr,batting_positionval1_mt,batting_positionval1_inns,batting_positionval1_rn,batting_positionval1_fo,batting_positionval1_si,batting_positionval1_ft,batting_positionval1_hn,batting_positionval1_bf,batting_positionval1_dk,batting_positionval1_times_not_out,batting_positionval1_hs,batting_positionval1_bta,batting_positionval1_btsr,freq,target_value_binary,stratify_col
31209,49764,2011-07-09 09:45:00,8,1,75,2.0,1,0,1,0,0,0,1,0,16,0.0,0.0,8803.0,6,1,223,192.0,5888.0,465.0,90.0,40.0,40.0,3.0,7084.0,16.0,48.0,139.0,40.88,83.11,1,62.0,1,False,24.117808219178084,28,23.0,867.0,77.0,8.0,7.0,0.0,1036.0,0.0,6.0,85.0,51.0,83.68,28,27.0,955.0,83.0,10.0,7.0,1.0,1167.0,2.0,6.0,113.0,45.47,81.83,66.0,66.0,1737.0,132.0,25.0,11.0,0.0,2169.0,6.0,13.0,89.0,32.77,80.08,29,1,49764_1
31387,303427,2019-05-21 09:45:00,29,29,1409,2.0,1,0,1,0,0,0,1,4,16,0.0,0.0,10487.0,1,40,156,150.0,5623.0,605.0,136.0,28.0,28.0,14.0,6430.0,13.0,3.0,177.0,38.25,87.44,29,50.0,1,True,28.731506849315068,30,29.0,1367.0,129.0,37.0,10.0,3.0,1620.0,1.0,1.0,128.0,48.82,84.38,54,53.0,1674.0,180.0,37.0,8.0,4.0,1991.0,7.0,2.0,130.0,32.82,84.07,33.0,33.0,1786.0,180.0,46.0,7.0,7.0,2025.0,2.0,1.0,177.0,55.81,88.19,38,1,303427_1
39098,49289,2013-07-26 09:00:00,8,8,2503,2.0,2,0,1,0,0,0,1,3,16,0.0,0.0,13209.0,4,3,448,418.0,12650.0,1119.0,76.0,77.0,77.0,19.0,16020.0,28.0,39.0,144.0,33.37,78.96,8,24.0,1,True,36.18904109589041,43,43.0,897.0,69.0,3.0,3.0,0.0,1329.0,1.0,3.0,77.0,22.42,67.49,151,135.0,4046.0,340.0,20.0,28.0,4.0,5237.0,11.0,18.0,123.0,34.58,77.25,219.0,219.0,6947.0,598.0,41.0,48.0,9.0,8953.0,13.0,21.0,128.0,35.08,77.59,86,1,49289_1
39239,45789,2009-09-24 07:30:00,3,3,902,2.0,1,0,1,0,0,0,1,0,16,0.0,0.0,12397.0,3,5,328,314.0,11579.0,911.0,137.0,86.0,86.0,17.0,15885.0,17.0,53.0,139.0,44.36,72.89,3,36.0,1,True,33.964383561643835,45,44.0,1449.0,126.0,16.0,9.0,3.0,2087.0,3.0,8.0,111.0,40.25,69.42,144,137.0,5186.0,434.0,65.0,40.0,6.0,6938.0,7.0,24.0,139.0,45.89,74.74,200.0,200.0,7774.0,643.0,78.0,57.0,13.0,10542.0,11.0,30.0,139.0,45.72,73.74,62,1,45789_1
38659,35263,2007-03-23 13:30:00,6,0,208,2.0,1,1,1,0,0,0,1,7,16,0.0,0.0,10381.0,3,8,251,245.0,8273.0,1132.0,136.0,38.0,38.0,15.0,7929.0,14.0,9.0,219.0,35.05,104.33,4,48.0,1,False,28.44109589041096,55,52.0,1699.0,239.0,20.0,5.0,2.0,1542.0,4.0,3.0,146.0,34.67,110.18,11,11.0,454.0,56.0,8.0,2.0,1.0,456.0,1.0,0.0,114.0,41.27,99.56,11.0,11.0,352.0,49.0,9.0,1.0,1.0,323.0,0.0,1.0,114.0,35.2,108.97,36,1,35263_1
39398,28763,2009-09-26 12:30:00,6,0,902,2.0,2,1,1,0,0,0,1,7,6,0.0,0.0,10209.0,1,7,147,143.0,5238.0,561.0,17.0,34.0,34.0,11.0,6144.0,11.0,11.0,150.0,39.68,85.25,3,57.0,1,False,27.96986301369863,19,19.0,549.0,62.0,4.0,4.0,0.0,659.0,1.0,0.0,83.0,28.89,83.3,3,2.0,63.0,8.0,2.0,1.0,0.0,51.0,0.0,0.0,57.0,31.5,123.52,66.0,66.0,2305.0,263.0,9.0,17.0,4.0,2691.0,5.0,3.0,107.0,36.58,85.65,34,1,28763_1
37907,41378,2013-10-30 11:00:00,7,0,848,2.0,2,1,1,0,0,0,1,5,16,0.0,0.0,14400.0,4,3,162,149.0,5122.0,342.0,83.0,42.0,42.0,0.0,6945.0,6.0,31.0,96.0,43.4,73.75,27,31.0,1,False,39.45205479452055,22,22.0,727.0,55.0,14.0,6.0,0.0,1005.0,0.0,3.0,80.0,38.26,72.33,38,35.0,1099.0,67.0,15.0,7.0,0.0,1585.0,1.0,6.0,79.0,37.89,69.33,51.0,51.0,1945.0,130.0,27.0,19.0,0.0,2894.0,1.0,10.0,83.0,47.43,67.2,66,1,41378_1
39751,55343,2006-07-29 07:30:00,9,9,260,2.0,1,0,1,0,0,0,1,0,16,0.0,0.0,7442.0,7,25,213,198.0,4340.0,343.0,106.0,19.0,19.0,2.0,5423.0,17.0,26.0,117.0,25.23,80.02,9,70.0,1,True,20.389041095890413,55,50.0,1199.0,77.0,40.0,6.0,0.0,1492.0,4.0,8.0,77.0,28.54,80.36,109,98.0,2099.0,154.0,50.0,10.0,1.0,2640.0,13.0,15.0,104.0,25.28,79.5,80.0,80.0,1811.0,161.0,31.0,12.0,0.0,2267.0,5.0,16.0,77.0,28.29,79.88,18,1,55343_1
32112,321777,2019-06-02 09:30:00,3,0,45,2.0,1,1,1,0,0,0,1,5,6,0.0,0.0,10949.0,4,25,166,143.0,4257.0,317.0,128.0,23.0,23.0,5.0,4098.0,9.0,43.0,139.0,42.57,103.87,1,38.0,1,False,29.997260273972604,9,6.0,220.0,18.0,7.0,1.0,0.0,221.0,0.0,1.0,79.0,44.0,99.54,19,15.0,461.0,29.0,13.0,3.0,0.0,478.0,1.0,4.0,75.0,41.9,96.44,4.0,4.0,71.0,7.0,0.0,0.0,0.0,84.0,0.0,2.0,38.0,35.5,84.52,62,1,321777_1
32380,28235,2014-01-25 01:00:00,6,5,283,2.0,2,0,1,0,0,0,1,6,6,0.0,0.0,10278.0,2,5,167,164.0,6793.0,842.0,79.0,39.0,39.0,17.0,7436.0,5.0,10.0,143.0,44.11,91.35,5,28.0,1,False,28.15890410958904,15,15.0,463.0,58.0,5.0,4.0,0.0,599.0,0.0,1.0,75.0,33.07,77.29,14,14.0,476.0,61.0,8.0,3.0,1.0,588.0,0.0,1.0,100.0,36.61,80.95,141.0,141.0,6231.0,773.0,74.0,35.0,17.0,6666.0,4.0,9.0,143.0,47.2,93.47,76,1,28235_1
28697,536936,2021-03-25 22:00:00,25,5,116,2.0,1,0,1,0,0,0,1,9,16,0.0,0.0,9660.0,2,5,84,83.0,2475.0,265.0,42.0,12.0,12.0,5.0,2855.0,12.0,7.0,176.0,32.56,86.69,5,21.0,1,False,26.46575342465753,9,8.0,49.0,4.0,0.0,0.0,0.0,94.0,2.0,0.0,21.0,6.12,52.12,6,6.0,43.0,4.0,0.0,0.0,0.0,77.0,1.0,0.0,21.0,7.16,55.84,48.0,48.0,1458.0,159.0,25.0,8.0,3.0,1759.0,9.0,3.0,176.0,32.4,82.88,81,1,536936_1
37677,4578,2007-04-25 13:30:00,2,0,1697,2.0,1,1,1,0,0,0,1,5,16,1.78,0.0,9519.0,4,3,245,223.0,7981.0,665.0,53.0,58.0,58.0,8.0,10104.0,10.0,44.0,130.0,44.58,78.98,4,60.0,1,False,26.07945205479452,22,21.0,566.0,55.0,7.0,5.0,0.0,752.0,1.0,1.0,92.0,28.3,75.26,20,18.0,723.0,63.0,8.0,7.0,0.0,861.0,0.0,7.0,93.0,65.72,83.97,111.0,111.0,4223.0,334.0,27.0,32.0,5.0,5490.0,4.0,20.0,130.0,46.4,76.92,27,1,4578_1
40017,20387,2006-10-28 09:00:00,1,0,840,2.0,2,1,1,0,0,0,1,6,6,5.11,0.0,10832.0,1,4,127,126.0,4205.0,454.0,25.0,27.0,27.0,6.0,5195.0,9.0,8.0,158.0,35.63,80.94,6,50.0,1,False,29.676712328767124,19,18.0,725.0,75.0,4.0,5.0,2.0,894.0,0.0,2.0,105.0,45.31,81.09,14,14.0,601.0,70.0,3.0,5.0,1.0,707.0,2.0,1.0,158.0,46.23,85.0,64.0,64.0,2422.0,271.0,18.0,18.0,4.0,2890.0,5.0,2.0,158.0,39.06,83.8,38,1,20387_1
37727,10582,2012-07-10 13:00:00,1,1,75,2.0,2,0,1,0,1,0,1,4,16,5.1,0.0,9929.0,4,2,120,109.0,2695.0,204.0,34.0,14.0,14.0,1.0,3462.0,4.0,21.0,101.0,30.62,77.84,1,52.0,1,True,27.2027397260274,26,25.0,636.0,48.0,3.0,3.0,0.0,864.0,0.0,4.0,82.0,30.28,73.61,54,48.0,1294.0,102.0,15.0,6.0,0.0,1567.0,2.0,9.0,96.0,33.17,82.57,19.0,19.0,530.0,51.0,0.0,5.0,0.0,700.0,1.0,3.0,82.0,33.12,75.71,39,1,10582_1
38373,52969,2008-04-10 13:30:00,4,4,208,2.0,1,0,1,0,0,0,1,3,16,0.0,0.0,10153.0,3,8,181,169.0,5804.0,480.0,58.0,38.0,38.0,5.0,7663.0,8.0,33.0,120.0,42.67,75.74,4,35.0,1,True,27.816438356164383,15,15.0,371.0,23.0,5.0,2.0,0.0,555.0,1.0,2.0,75.0,28.53,66.84,84,80.0,2813.0,217.0,29.0,18.0,4.0,3747.0,2.0,15.0,120.0,43.27,75.07,82.0,82.0,2531.0,211.0,24.0,21.0,0.0,3586.0,6.0,10.0,98.0,35.15,70.58,57,1,52969_1
29679,8917,2018-06-10 10:00:00,1,30,237,2.0,1,0,1,0,0,0,1,4,6,6.0,0.0,11315.0,7,30,135,109.0,2301.0,197.0,77.0,6.0,6.0,3.0,2335.0,6.0,15.0,128.0,24.47,98.54,30,46.0,1,False,31.0,2,2.0,174.0,15.0,8.0,0.0,1.0,140.0,0.0,0.0,128.0,87.0,124.28,1,1.0,46.0,3.0,3.0,0.0,0.0,33.0,0.0,0.0,46.0,46.0,139.39,70.0,70.0,1234.0,96.0,41.0,3.0,1.0,1224.0,4.0,13.0,102.0,21.64,100.81,40,1,8917_1
39903,38407,2011-01-29 01:00:00,5,5,152,2.0,2,0,1,0,0,0,1,0,16,5.1,0.0,12987.0,4,7,188,161.0,4483.0,353.0,68.0,28.0,28.0,4.0,5645.0,9.0,23.0,141.0,32.48,79.41,5,46.0,1,True,35.58082191780822,25,22.0,615.0,45.0,10.0,2.0,1.0,838.0,0.0,5.0,101.0,36.17,73.38,63,50.0,1341.0,109.0,25.0,5.0,2.0,1653.0,3.0,6.0,101.0,30.47,81.12,67.0,67.0,2098.0,170.0,33.0,13.0,3.0,2642.0,4.0,13.0,141.0,38.85,79.4,40,1,38407_1
40009,20387,2009-09-20 09:15:00,1,1,1039,2.0,1,0,1,0,0,0,1,6,6,5.11,0.0,11890.0,1,2,127,126.0,4205.0,454.0,25.0,27.0,27.0,6.0,5195.0,9.0,8.0,158.0,35.63,80.94,1,47.0,1,True,32.57534246575342,36,36.0,979.0,104.0,4.0,8.0,0.0,1282.0,3.0,1.0,87.0,27.97,76.36,54,54.0,2235.0,250.0,16.0,14.0,4.0,2621.0,2.0,4.0,154.0,44.7,85.27,64.0,64.0,2422.0,271.0,18.0,18.0,4.0,2890.0,5.0,2.0,158.0,39.06,83.8,38,1,20387_1
36960,38699,2010-11-28 03:00:00,5,6,686,2.0,1,0,1,0,0,0,1,5,16,0.0,0.0,9761.0,4,6,236,220.0,8607.0,713.0,147.0,51.0,51.0,21.0,10330.0,9.0,39.0,181.0,47.55,83.32,6,66.0,1,False,26.742465753424657,35,34.0,1385.0,120.0,18.0,8.0,3.0,1634.0,1.0,5.0,112.0,47.75,84.76,18,16.0,526.0,39.0,11.0,3.0,0.0,681.0,1.0,0.0,95.0,32.87,77.23,182.0,182.0,7690.0,623.0,127.0,46.0,19.0,9224.0,5.0,32.0,181.0,51.26,83.36,24,1,38699_1
33901,233514,2018-10-13 04:30:00,8,8,1434,2.0,1,0,1,0,1,0,1,2,6,6.01,0.0,10785.0,7,1,166,133.0,2338.0,176.0,84.0,10.0,10.0,1.0,2086.0,11.0,16.0,140.0,19.98,112.08,8,44.0,1,True,29.54794520547945,15,11.0,212.0,17.0,8.0,1.0,0.0,184.0,1.0,1.0,54.0,21.2,115.21,65,50.0,1020.0,85.0,29.0,6.0,0.0,888.0,3.0,5.0,65.0,22.66,114.86,53.0,53.0,1003.0,74.0,39.0,3.0,1.0,872.0,4.0,4.0,140.0,20.46,115.02,46,1,233514_1
35278,50747,2018-09-17 11:30:00,8,0,1965,2.0,1,1,1,0,0,0,1,3,6,0.0,0.0,12280.0,2,40,235,223.0,6951.0,798.0,52.0,37.0,37.0,15.0,9155.0,17.0,17.0,174.0,33.74,75.92,27,36.0,1,False,33.64383561643836,1,1.0,36.0,3.0,0.0,0.0,0.0,64.0,0.0,0.0,36.0,36.0,56.25,15,15.0,492.0,60.0,1.0,2.0,1.0,685.0,1.0,1.0,112.0,35.14,71.82,34.0,34.0,1112.0,136.0,15.0,5.0,2.0,1389.0,2.0,2.0,119.0,34.75,80.05,62,1,50747_1
37635,4578,2011-02-25 04:00:00,2,0,2399,2.0,1,1,1,0,0,0,1,5,16,1.78,0.0,10921.0,4,5,245,223.0,7981.0,665.0,53.0,58.0,58.0,8.0,10104.0,10.0,44.0,130.0,44.58,78.98,6,24.0,1,False,29.92054794520548,31,29.0,1018.0,107.0,5.0,8.0,0.0,1287.0,1.0,4.0,98.0,40.72,79.09,23,19.0,713.0,59.0,6.0,4.0,2.0,844.0,2.0,6.0,130.0,54.84,84.47,111.0,111.0,4223.0,334.0,27.0,32.0,5.0,5490.0,4.0,20.0,130.0,46.4,76.92,86,1,4578_1
38044,47623,2009-11-29 08:00:00,1,3,173,2.0,1,0,1,0,0,0,1,7,16,6.0,0.0,10448.0,1,3,68,65.0,2819.0,216.0,3.0,22.0,22.0,4.0,3658.0,5.0,10.0,137.0,51.25,77.06,3,52.0,1,False,28.624657534246577,9,8.0,424.0,38.0,0.0,5.0,0.0,627.0,0.0,2.0,87.0,70.66,67.62,3,3.0,148.0,16.0,0.0,2.0,0.0,210.0,0.0,1.0,87.0,74.0,70.47,3.0,3.0,208.0,21.0,0.0,3.0,0.0,301.0,0.0,1.0,87.0,104.0,69.1,39,1,47623_1
39578,7133,2011-08-10 09:00:00,2,8,2503,2.0,2,0,1,0,0,0,1,7,16,1.78,0.0,13383.0,3,8,375,365.0,13704.0,1231.0,162.0,82.0,82.0,30.0,17046.0,20.0,39.0,164.0,42.03,80.39,8,53.0,1,False,36.66575342465753,46,45.0,1649.0,116.0,19.0,10.0,4.0,2146.0,2.0,6.0,124.0,42.28,76.84,23,22.0,740.0,62.0,5.0,7.0,0.0,1021.0,2.0,4.0,90.0,41.11,72.47,330.0,330.0,12662.0,1150.0,152.0,74.0,29.0,15683.0,16.0,32.0,164.0,42.48,80.73,35,1,7133_1
38649,35263,2007-11-15 09:00:00,6,6,758,2.0,2,0,1,0,0,0,1,7,16,0.0,0.0,10618.0,4,7,251,245.0,8273.0,1132.0,136.0,38.0,38.0,15.0,7929.0,14.0,9.0,219.0,35.05,104.33,6,43.0,1,True,29.09041095890411,31,31.0,1071.0,142.0,20.0,6.0,2.0,1044.0,0.0,0.0,119.0,34.54,102.58,90,87.0,3045.0,424.0,49.0,14.0,5.0,2853.0,4.0,2.0,219.0,35.82,106.72,8.0,8.0,203.0,23.0,3.0,1.0,0.0,193.0,0.0,1.0,77.0,29.0,105.18,47,1,35263_1
35633,55608,2006-08-02 07:30:00,9,9,260,2.0,1,0,1,0,0,0,1,7,16,0.0,0.0,8394.0,3,25,209,208.0,5658.0,585.0,86.0,34.0,34.0,5.0,7728.0,15.0,4.0,178.0,27.73,73.21,9,38.0,1,True,22.997260273972604,52,52.0,1189.0,114.0,17.0,5.0,1.0,1665.0,3.0,1.0,102.0,23.31,71.41,108,108.0,3166.0,296.0,52.0,19.0,3.0,4357.0,11.0,3.0,178.0,30.15,72.66,63.0,63.0,1768.0,139.0,31.0,12.0,2.0,2596.0,5.0,1.0,110.0,28.51,68.1,62,1,55608_1
34117,51880,2010-03-04 13:30:00,4,4,1986,2.0,1,0,1,0,0,0,1,0,6,0.0,0.0,11122.0,1,9,301,294.0,10480.0,1128.0,331.0,54.0,54.0,25.0,12019.0,25.0,17.0,215.0,37.83,87.19,4,57.0,1,True,30.471232876712328,30,30.0,1549.0,164.0,45.0,11.0,3.0,1715.0,1.0,5.0,215.0,61.96,90.32,120,117.0,4217.0,432.0,147.0,25.0,7.0,4865.0,6.0,3.0,162.0,36.99,86.68,213.0,213.0,7791.0,811.0,255.0,39.0,20.0,8967.0,20.0,11.0,162.0,38.56,86.88,34,1,51880_1
36873,37740,2010-11-28 03:00:00,5,6,686,2.0,1,0,1,0,0,0,1,1,16,0.0,0.0,11581.0,10,6,170,101.0,1047.0,76.0,38.0,2.0,2.0,0.0,1282.0,8.0,34.0,54.0,15.62,81.66,6,32.0,1,False,31.72876712328767,29,18.0,226.0,24.0,10.0,2.0,0.0,226.0,2.0,4.0,54.0,16.14,100.0,14,10.0,107.0,9.0,5.0,0.0,0.0,114.0,0.0,2.0,32.0,13.37,93.85,38.0,38.0,344.0,21.0,14.0,0.0,0.0,399.0,0.0,18.0,44.0,17.2,86.21,73,1,37740_1
36782,9062,2007-02-09 03:15:00,1,2,61,2.0,2,0,1,0,0,0,1,7,16,5.1,0.0,9070.0,3,2,161,157.0,5416.0,525.0,32.0,35.0,35.0,4.0,7019.0,6.0,14.0,141.0,37.87,77.16,2,65.0,1,False,24.84931506849315,29,29.0,1148.0,111.0,4.0,8.0,1.0,1454.0,2.0,0.0,141.0,39.58,78.95,30,30.0,1051.0,98.0,4.0,7.0,1.0,1319.0,2.0,2.0,141.0,37.53,79.68,51.0,51.0,1724.0,161.0,7.0,10.0,1.0,2325.0,2.0,3.0,126.0,35.91,74.15,28,1,9062_1
37781,51439,2009-04-03 13:30:00,4,4,1697,2.0,1,0,1,0,0,0,1,0,16,0.0,0.0,9310.0,5,1,164,141.0,2968.0,240.0,58.0,10.0,10.0,2.0,3606.0,11.0,24.0,112.0,25.36,82.3,4,33.0,1,True,25.506849315068493,26,20.0,674.0,68.0,12.0,4.0,1.0,752.0,1.0,4.0,112.0,42.12,89.62,93,81.0,1597.0,116.0,27.0,6.0,0.0,1993.0,6.0,15.0,87.0,24.19,80.13,44.0,44.0,1298.0,99.0,29.0,7.0,1.0,1532.0,2.0,7.0,106.0,35.08,84.72,59,1,51439_1
39265,45789,2011-03-12 09:00:00,3,6,2399,2.0,2,0,1,0,0,0,1,0,16,0.0,0.0,12931.0,3,6,328,314.0,11579.0,911.0,137.0,86.0,86.0,17.0,15885.0,17.0,53.0,139.0,44.36,72.89,6,69.0,1,False,35.42739726027397,37,34.0,1535.0,127.0,10.0,11.0,2.0,2121.0,2.0,9.0,119.0,61.4,72.37,20,19.0,704.0,50.0,8.0,5.0,1.0,943.0,0.0,4.0,104.0,46.93,74.65,200.0,200.0,7774.0,643.0,78.0,57.0,13.0,10542.0,11.0,30.0,139.0,45.72,73.74,24,1,45789_1
36762,9062,2008-06-28 09:45:00,1,1,10,2.0,1,0,1,0,0,0,1,7,16,5.1,0.0,9575.0,1,5,161,157.0,5416.0,525.0,32.0,35.0,35.0,4.0,7019.0,6.0,14.0,141.0,37.87,77.16,1,27.0,1,True,26.232876712328768,23,23.0,654.0,74.0,7.0,3.0,0.0,896.0,2.0,0.0,82.0,28.43,72.99,70,68.0,2548.0,244.0,18.0,16.0,2.0,3233.0,1.0,8.0,126.0,42.46,78.81,20.0,20.0,540.0,64.0,3.0,3.0,0.0,746.0,3.0,3.0,88.0,31.76,72.38,74,1,9062_1
32596,297433,2019-06-14 09:30:00,1,1,1184,2.0,1,0,1,0,0,0,1,9,16,0.0,0.0,10853.0,1,4,104,95.0,3794.0,428.0,91.0,16.0,16.0,11.0,3679.0,8.0,8.0,141.0,43.6,103.12,1,45.0,1,True,29.734246575342464,11,10.0,448.0,51.0,5.0,1.0,2.0,420.0,1.0,3.0,141.0,64.0,106.66,63,58.0,2497.0,294.0,44.0,11.0,7.0,2414.0,5.0,8.0,141.0,49.94,103.43,18.0,18.0,584.0,65.0,14.0,2.0,2.0,548.0,1.0,2.0,104.0,36.5,106.56,46,1,297433_1
38074,42639,2007-10-18 06:00:00,7,7,545,2.0,2,0,1,0,0,0,1,0,16,0.0,0.0,10092.0,8,3,398,369.0,8064.0,730.0,351.0,39.0,39.0,6.0,6892.0,30.0,27.0,124.0,23.57,117.0,7,47.0,1,True,27.649315068493152,40,39.0,848.0,76.0,39.0,4.0,0.0,700.0,3.0,1.0,88.0,22.31,121.14,57,49.0,1135.0,108.0,47.0,6.0,0.0,935.0,4.0,4.0,85.0,25.22,121.39,39.0,39.0,846.0,69.0,42.0,4.0,0.0,582.0,3.0,3.0,67.0,23.5,145.36,38,1,42639_1
31399,303427,2016-09-25 08:00:00,29,3,311,2.0,1,0,1,0,0,0,1,4,16,0.0,0.0,9519.0,2,3,156,150.0,5623.0,605.0,136.0,28.0,28.0,14.0,6430.0,13.0,3.0,177.0,38.25,87.44,3,40.0,1,False,26.07945205479452,6,6.0,110.0,15.0,0.0,0.0,0.0,163.0,0.0,0.0,40.0,18.33,67.48,2,2.0,70.0,9.0,1.0,0.0,0.0,76.0,0.0,0.0,40.0,35.0,92.1,107.0,107.0,3621.0,406.0,87.0,20.0,7.0,4114.0,11.0,0.0,162.0,33.84,88.01,44,1,303427_1
37728,10582,2012-07-07 09:45:00,1,1,1039,2.0,1,0,1,0,0,0,1,4,16,5.1,0.0,9926.0,4,2,120,109.0,2695.0,204.0,34.0,14.0,14.0,1.0,3462.0,4.0,21.0,101.0,30.62,77.84,1,33.0,1,True,27.194520547945206,26,25.0,636.0,48.0,3.0,3.0,0.0,864.0,0.0,4.0,82.0,30.28,73.61,54,48.0,1294.0,102.0,15.0,6.0,0.0,1567.0,2.0,9.0,96.0,33.17,82.57,19.0,19.0,530.0,51.0,0.0,5.0,0.0,700.0,1.0,3.0,82.0,33.12,75.71,59,1,10582_1
40083,51469,2009-06-26 14:30:00,4,4,200,2.0,1,0,1,0,0,0,1,3,6,0.0,0.0,12733.0,4,6,268,251.0,8778.0,722.0,85.0,59.0,59.0,11.0,12408.0,6.0,40.0,150.0,41.6,70.74,4,63.0,1,True,34.88493150684931,46,41.0,1319.0,132.0,13.0,10.0,2.0,1727.0,1.0,4.0,149.0,35.64,76.37,88,84.0,2926.0,231.0,36.0,20.0,5.0,4070.0,2.0,14.0,112.0,41.8,71.89,54.0,54.0,1694.0,121.0,15.0,10.0,2.0,2431.0,0.0,8.0,112.0,36.82,69.68,36,1,51469_1
28273,303423,2021-09-13 09:30:00,29,29,1409,2.0,1,0,1,0,1,0,1,3,16,0.0,0.0,11217.0,3,9,103,98.0,2921.0,284.0,35.0,15.0,15.0,8.0,3892.0,6.0,7.0,145.0,32.09,75.05,29,34.0,1,True,30.731506849315068,12,12.0,462.0,42.0,10.0,1.0,2.0,552.0,0.0,1.0,121.0,42.0,83.69,30,29.0,880.0,86.0,12.0,3.0,3.0,1182.0,2.0,0.0,135.0,30.34,74.45,60.0,60.0,2053.0,201.0,26.0,11.0,7.0,2665.0,4.0,5.0,145.0,37.32,77.03,65,1,303423_1
31648,56194,2008-09-06 00:00:00,25,2,1155,2.0,1,0,1,0,0,0,1,6,6,0.0,0.0,7110.0,1,2,243,240.0,8357.0,925.0,103.0,56.0,56.0,14.0,10642.0,19.0,12.0,158.0,36.65,78.52,2,63.0,1,False,19.47945205479452,9,9.0,343.0,31.0,6.0,4.0,0.0,416.0,1.0,0.0,95.0,38.11,82.45,7,7.0,130.0,14.0,1.0,1.0,0.0,177.0,2.0,0.0,63.0,18.57,73.44,227.0,227.0,7890.0,878.0,98.0,54.0,13.0,9985.0,19.0,12.0,158.0,36.69,79.01,36,1,56194_1
28994,253802,2011-06-13 13:00:00,6,4,1985,2.0,1,0,1,0,0,0,1,7,16,0.0,0.0,8255.0,3,4,287,275.0,13437.0,1255.0,148.0,69.0,69.0,48.0,14350.0,16.0,43.0,183.0,57.91,93.63,4,22.0,1,False,22.616438356164384,43,41.0,2261.0,239.0,25.0,11.0,9.0,2332.0,3.0,7.0,157.0,66.5,96.95,19,17.0,825.0,81.0,11.0,3.0,4.0,901.0,1.0,3.0,120.0,58.92,91.56,220.0,220.0,11316.0,1054.0,132.0,59.0,41.0,11953.0,16.0,34.0,183.0,60.83,94.67,70,1,253802_1
30498,298438,2018-06-10 10:00:00,1,30,237,2.0,1,0,1,0,0,0,1,6,16,0.0,0.0,10186.0,1,30,116,110.0,4271.0,511.0,81.0,21.0,21.0,12.0,4047.0,11.0,3.0,180.0,39.91,105.53,30,34.0,1,False,27.90684931506849,1,1.0,34.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,34.0,34.0,106.25,1,1.0,34.0,3.0,0.0,0.0,0.0,32.0,0.0,0.0,34.0,34.0,106.25,110.0,110.0,4271.0,511.0,81.0,21.0,12.0,4047.0,11.0,3.0,180.0,39.91,105.53,65,1,298438_1
35334,50747,2017-03-28 09:00:00,8,8,1434,2.0,2,0,1,0,0,0,1,3,6,0.0,0.0,11742.0,2,25,235,223.0,6951.0,798.0,52.0,37.0,37.0,15.0,9155.0,17.0,17.0,174.0,33.74,75.92,8,65.0,1,True,32.16986301369863,22,22.0,906.0,108.0,8.0,5.0,3.0,1126.0,2.0,2.0,118.0,45.3,80.46,89,83.0,2526.0,302.0,12.0,13.0,5.0,3300.0,4.0,8.0,133.0,33.68,76.54,34.0,34.0,1112.0,136.0,15.0,5.0,2.0,1389.0,2.0,2.0,119.0,34.75,80.05,28,1,50747_1
28326,961407,2021-09-08 09:30:00,29,29,1409,2.0,1,0,1,0,0,0,1,5,16,0.0,0.0,7947.0,4,9,40,37.0,1552.0,121.0,40.0,11.0,11.0,4.0,1840.0,3.0,6.0,140.0,50.06,84.34,29,50.0,1,True,21.77260273972603,6,5.0,294.0,23.0,5.0,3.0,1.0,283.0,0.0,2.0,101.0,98.0,103.88,9,9.0,476.0,41.0,16.0,3.0,2.0,491.0,0.0,1.0,113.0,59.5,96.94,37.0,37.0,1552.0,121.0,40.0,11.0,4.0,1840.0,3.0,6.0,140.0,50.06,84.34,38,1,961407_1
38348,52969,2006-10-26 09:00:00,4,6,840,2.0,2,0,1,0,0,0,1,3,16,0.0,0.0,9621.0,4,6,181,169.0,5804.0,480.0,58.0,38.0,38.0,5.0,7663.0,8.0,33.0,120.0,42.67,75.74,6,53.0,1,False,26.35890410958904,31,31.0,1296.0,91.0,17.0,11.0,1.0,1713.0,0.0,9.0,115.0,58.9,75.65,20,18.0,704.0,60.0,9.0,5.0,0.0,893.0,1.0,3.0,99.0,46.93,78.83,55.0,55.0,2223.0,190.0,19.0,12.0,4.0,2879.0,2.0,14.0,115.0,54.21,77.21,35,1,52969_1
